Year,Count,Tract,Neighborhood,Month,Longitude,Latitude,CITY
2014,9.006401592000001,"Census Tract 9200.23, Los Angeles County, California",Santa Clarita,January,34.4214975,-118.4905135,Santa Clarita
2014,8.877758196,"Census Tract 9200.28, Los Angeles County, California",Santa Clarita,January,34.4364445,-118.4883265,Santa Clarita
2014,8.95333565,"Census Tract 9200.29, Los Angeles County, California",Santa Clarita,January,34.4299325,-118.485735,Santa Clarita
2014,9.080245278,"Census Tract 9200.30, Los Angeles County, California",Santa Clarita,January,34.415315,-118.487947,Santa Clarita
2014,9.207013296,"Census Tract 9200.31, Los Angeles County, California",Santa Clarita,January,34.3954795,-118.4803145,Santa Clarita
2014,8.73036354,"Census Tract 9200.32, Los Angeles County, California",Castaic Canyons,January,34.458264,-118.466239,Santa Clarita
2014,8.909249285,"Census Tract 9200.34, Los Angeles County, California",Castaic Canyons,January,34.436949,-118.4510885,Santa Clarita
2014,9.072214956,"Census Tract 9200.35, Los Angeles County, California",Santa Clarita,January,34.419514,-118.4632135,Santa Clarita
2014,9.040021925,"Census Tract 9200.36, Los Angeles County, California",Santa Clarita,January,34.419943,-118.4750645,Santa Clarita
2014,9.141547198,"Census Tract 9200.37, Los Angeles County, California",Santa Clarita,January,34.4144835,-118.4485455,Santa Clarita
2014,9.049073226,"Census Tract 9200.38, Los Angeles County, California",Santa Clarita,January,34.4248795,-118.44721,Santa Clarita
2014,9.069403895,"Census Tract 9200.39, Los Angeles County, California",Santa Clarita,January,34.4217055,-118.4383615,Santa Clarita
2014,9.114125924,"Census Tract 9200.41, Los Angeles County, California",Santa Clarita,January,34.418503,-118.434593,Santa Clarita
2014,9.267695622,"Census Tract 9200.42, Los Angeles County, California",Santa Clarita,January,34.3938205,-118.4701755,Santa Clarita
2014,9.354008411,"Census Tract 9200.43, Los Angeles County, California",Santa Clarita,January,34.39599,-118.4534165,Santa Clarita
2014,8.818305053,"Census Tract 9200.44, Los Angeles County, California",Santa Clarita,January,34.443157,-118.516583,Santa Clarita
2014,8.749190231,"Census Tract 9200.45, Los Angeles County, California",Santa Clarita,January,34.453296,-118.516716,Santa Clarita
2014,8.241176934,"Census Tract 9201.02, Los Angeles County, California",Ridge Route,January,34.6130265,-118.5884185,Castaic
2014,8.464898185,"Census Tract 9201.04, Los Angeles County, California",Ridge Route,January,34.565251,-118.722532,Castaic
2014,8.734027599,"Census Tract 9201.07, Los Angeles County, California",Santa Clarita,January,34.4512955,-118.580658,Valencia
2014,8.745468198,"Census Tract 9201.08, Los Angeles County, California",Castaic Canyons,January,34.448999,-118.563623,Valencia
2014,8.710307783,"Census Tract 9201.09, Los Angeles County, California",Santa Clarita,January,34.456252,-118.550261,Valencia
2014,8.779599815,"Census Tract 9201.10, Los Angeles County, California",Santa Clarita,January,34.446814,-118.5447345,Santa Clarita
2014,8.742475812999999,"Census Tract 9201.11, Los Angeles County, California",Santa Clarita,January,34.451756,-118.5384995,Santa Clarita
2014,8.862799454,"Census Tract 9201.12, Los Angeles County, California",Santa Clarita,January,34.435109,-118.538718,Santa Clarita
2014,8.867083481,"Census Tract 9201.14, Los Angeles County, California",Santa Clarita,January,34.4320305,-118.5670465,Valencia
2014,8.921947319999997,"Census Tract 9201.15, Los Angeles County, California",Santa Clarita,January,34.428275,-118.5498565,Santa Clarita
2014,8.542131753,"Census Tract 9201.16, Los Angeles County, California",Castaic,January,34.4830095,-118.6364085,Castaic
2014,8.647207244,"Census Tract 9201.18, Los Angeles County, California",Castaic,January,34.4585725,-118.624566,Valencia
2014,8.628336681,"Census Tract 9202, Los Angeles County, California",Castaic Canyons,January,34.4679205,-118.594791,Valencia
2014,9.680193612,"Census Tract 9203.03, Los Angeles County, California",Unincorporated Santa Susana Mountains,January,34.315107,-118.605768,Chatsworth
2014,9.516735888,"Census Tract 9203.12, Los Angeles County, California",Santa Clarita,January,34.357038,-118.529646,Santa Clarita
2014,9.352478572999999,"Census Tract 9203.13, Los Angeles County, California",Santa Clarita,January,34.3707695,-118.552617,Santa Clarita
2014,9.134533117,"Census Tract 9203.14, Los Angeles County, California",Santa Clarita,January,34.4044665,-118.520954,Santa Clarita
2014,9.263732298999999,"Census Tract 9203.22, Los Angeles County, California",Santa Clarita,January,34.3842535,-118.549422,Santa Clarita
2014,9.298079908,"Census Tract 9203.26, Los Angeles County, California",Unincorporated Santa Susana Mountains,January,34.364177,-118.6077495,Santa Clarita
2014,8.96270634,"Census Tract 9203.28, Los Angeles County, California",Santa Clarita,January,34.416139,-118.5715565,Santa Clarita
2014,9.036864102000001,"Census Tract 9203.29, Los Angeles County, California",Santa Clarita,January,34.4111205,-118.5512305,Santa Clarita
2014,9.078535882999999,"Census Tract 9203.30, Los Angeles County, California",Santa Clarita,January,34.403578,-118.5636845,Santa Clarita
2014,9.151471641,"Census Tract 9203.31, Los Angeles County, California",Santa Clarita,January,34.3965195,-118.5461425,Santa Clarita
2014,9.330626333,"Census Tract 9203.32, Los Angeles County, California",Santa Clarita,January,34.3818215,-118.514898,Santa Clarita
2014,9.198681212999999,"Census Tract 9203.34, Los Angeles County, California",Santa Clarita,January,34.3872515,-118.5594415,Santa Clarita
2014,9.267665851,"Census Tract 9203.36, Los Angeles County, California",Santa Clarita,January,34.385239,-118.534828,Santa Clarita
2014,9.412469457,"Census Tract 9203.37, Los Angeles County, California",Santa Clarita,January,34.373884,-118.5145465,Santa Clarita
2014,9.144356893,"Census Tract 9203.38, Los Angeles County, California",Stevenson Ranch,January,34.386701,-118.601166,Valencia
2014,8.929704101,"Census Tract 9203.39, Los Angeles County, California",Unincorporated Santa Susana Mountains,January,34.4151555,-118.6238155,Valencia
2014,11.53383968,"Census Tract 9301.01, Los Angeles County, California",Angeles Crest,January,34.2419535,-118.119012,Altadena
2014,11.66383134,"Census Tract 9800.02, Los Angeles County, California",Carson,January,33.809244,-118.241188,Carson
2014,6.857549979,"Census Tract 9800.04, Los Angeles County, California",Palmdale,January,34.6312145,-118.084388,Palmdale
2014,12.10122414,"Census Tract 9800.05, Los Angeles County, California",Torrance,January,33.852811,-118.3306995,Torrance
2014,11.02672797,"Census Tract 9800.08, Los Angeles County, California",Van Nuys,January,34.207747,-118.490984,Van Nuys
2014,11.38070291,"Census Tract 9800.14, Los Angeles County, California",Wilmington,January,33.7950245,-118.240815,Carson
2014,11.40633761,"Census Tract 9800.15, Los Angeles County, California",Wilmington,January,33.778611,-118.295234,Lomita
2014,11.59270658,"Census Tract 9800.18, Los Angeles County, California",Long Beach,January,33.814878,-118.1572775,Signal Hill
2014,11.66766783,"Census Tract 9800.19, Los Angeles County, California",Pacific Palisades,January,34.0891725,-118.5518725,Topanga
2014,11.36832989,"Census Tract 9800.20, Los Angeles County, California",Shadow Hills,January,34.2242935,-118.305462,Burbank
2014,10.80484806,"Census Tract 9800.21, Los Angeles County, California",Hansen Dam,January,34.2656655,-118.368858,San Fernando
2014,10.19424182,"Census Tract 9800.22, Los Angeles County, California",Granada Hills,January,34.3001055,-118.485019,San Fernando
2014,10.28758591,"Census Tract 9800.23, Los Angeles County, California",Chatsworth Reservoir,January,34.2324115,-118.6281115,Chatsworth
2014,11.32716757,"Census Tract 9800.24, Los Angeles County, California",Sepulveda Basin,January,34.1733255,-118.4930155,Van Nuys
2014,11.95475853,"Census Tract 9800.25, Los Angeles County, California",Carson,January,33.841065,-118.2386745,Carson
2014,10.90816707,"Census Tract 9800.31, Los Angeles County, California",San Pedro,January,33.73751,-118.2614255,San Pedro
2014,10.94203227,"Census Tract 9800.33, Los Angeles County, California",San Pedro,January,33.751351467400355,-118.21615399999982,Long Beach
2017,12.05,"Census Tract 1021.04, Los Angeles County, California",Shadow Hills,January,34.216189,-118.3456235,Burbank
2017,12.05,"Census Tract 1021.05, Los Angeles County, California",Sun Valley,January,34.210852,-118.3480495,Burbank
2017,11.63,"Census Tract 1021.07, Los Angeles County, California",Shadow Hills,January,34.2412955,-118.3292705,Burbank
2017,11.21,"Census Tract 1032, Los Angeles County, California",Lake View Terrace,January,34.2745565,-118.3439025,San Fernando
2017,11.63,"Census Tract 1033, Los Angeles County, California",Shadow Hills,January,34.255439,-118.3527775,Burbank
2017,11.63,"Census Tract 1034, Los Angeles County, California",Sunland,January,34.253933,-118.3147245,Burbank
2017,11.21,"Census Tract 1041.03, Los Angeles County, California",Lake View Terrace,January,34.2819045,-118.3918905,San Fernando
2017,11.21,"Census Tract 1041.05, Los Angeles County, California",Pacoima,January,34.276146,-118.404645,San Fernando
2017,11.21,"Census Tract 1041.08, Los Angeles County, California",Pacoima,January,34.271671,-118.397614,San Fernando
2017,11.21,"Census Tract 1041.24, Los Angeles County, California",Lopez/Kagel Canyons,January,34.287866,-118.376208,San Fernando
2017,11.21,"Census Tract 1042.01, Los Angeles County, California",Pacoima,January,34.2867415,-118.4160805,San Fernando
2017,11.21,"Census Tract 1042.03, Los Angeles County, California",Pacoima,January,34.279058,-118.411554,San Fernando
2017,11.21,"Census Tract 1042.04, Los Angeles County, California",Lake View Terrace,January,34.2886315,-118.396898,San Fernando
2017,11.21,"Census Tract 1043.10, Los Angeles County, California",Pacoima,January,34.2762555,-118.4293915,San Fernando
2017,11.21,"Census Tract 1043.20, Los Angeles County, California",Pacoima,January,34.27316,-118.4202235,San Fernando
2017,11.21,"Census Tract 1044.01, Los Angeles County, California",Pacoima,January,34.2670615,-118.433071,San Fernando
2017,11.21,"Census Tract 1044.03, Los Angeles County, California",Pacoima,January,34.2589085,-118.4345385,San Fernando
2017,11.21,"Census Tract 1044.04, Los Angeles County, California",Pacoima,January,34.2639205,-118.4286915,San Fernando
2017,11.21,"Census Tract 1045, Los Angeles County, California",Pacoima,January,34.25551,-118.4257485,San Fernando
2017,11.21,"Census Tract 1046.10, Los Angeles County, California",Pacoima,January,34.2604335,-118.4189955,San Fernando
2017,11.21,"Census Tract 1046.20, Los Angeles County, California",Pacoima,January,34.2579045,-118.422465,San Fernando
2017,11.21,"Census Tract 1047.01, Los Angeles County, California",Pacoima,January,34.268476,-118.4152165,San Fernando
2017,11.63,"Census Tract 1047.03, Los Angeles County, California",Pacoima,January,34.2551165,-118.399872,San Fernando
2017,11.21,"Census Tract 1047.04, Los Angeles County, California",Pacoima,January,34.2625155,-118.4088415,San Fernando
2017,11.21,"Census Tract 1048.10, Los Angeles County, California",Pacoima,January,34.2502955,-118.411179,San Fernando
2017,11.21,"Census Tract 1048.21, Los Angeles County, California",Pacoima,January,34.2465705,-118.416294,San Fernando
2017,11.21,"Census Tract 1048.22, Los Angeles County, California",Pacoima,January,34.245882,-118.4209225,San Fernando
2017,11.21,"Census Tract 1060.10, Los Angeles County, California",Sylmar,January,34.3231715,-118.444538,San Fernando
2017,11.21,"Census Tract 1060.20, Los Angeles County, California",Sylmar,January,34.320427,-118.428524,San Fernando
2017,10.79,"Census Tract 1061.11, Los Angeles County, California",Sylmar,January,34.3231945,-118.4087995,San Fernando
2017,11.21,"Census Tract 1061.12, Los Angeles County, California",Sylmar,January,34.305005,-118.414298,San Fernando
2017,11.21,"Census Tract 1061.13, Los Angeles County, California",Sylmar,January,34.3062,-118.42203,San Fernando
2017,11.21,"Census Tract 1061.14, Los Angeles County, California",Sylmar,January,34.302675,-118.426951,San Fernando
2017,11.21,"Census Tract 1064.03, Los Angeles County, California",Sylmar,January,34.306005,-118.441288,San Fernando
2017,11.21,"Census Tract 1064.05, Los Angeles County, California",Sylmar,January,34.3146865,-118.448309,San Fernando
2017,11.21,"Census Tract 1064.06, Los Angeles County, California",Sylmar,January,34.321542,-118.4587415,San Fernando
2017,11.21,"Census Tract 1064.07, Los Angeles County, California",Sylmar,January,34.3105765,-118.4365505,San Fernando
2017,11.21,"Census Tract 1064.08, Los Angeles County, California",Sylmar,January,34.3132585,-118.440082,San Fernando
2017,10.79,"Census Tract 1065.10, Los Angeles County, California",Sylmar,January,34.3236325,-118.4860245,San Fernando
2017,11.21,"Census Tract 1065.20, Los Angeles County, California",Sylmar,January,34.308856,-118.4613605,San Fernando
2017,10.37,"Census Tract 1066.03, Los Angeles County, California",Granada Hills,January,34.3189225,-118.5218285,Santa Clarita
2017,10.79,"Census Tract 1066.04, Los Angeles County, California",Sylmar,January,34.3042795,-118.474247,San Fernando
2017,10.37,"Census Tract 1066.41, Los Angeles County, California",Granada Hills,January,34.298025,-118.509153,San Fernando
2017,10.79,"Census Tract 1066.45, Los Angeles County, California",Granada Hills,January,34.2905125,-118.4928915,San Fernando
2017,10.79,"Census Tract 1066.46, Los Angeles County, California",Granada Hills,January,34.2790905,-118.4941245,San Fernando
2017,11.21,"Census Tract 1066.48, Los Angeles County, California",Sylmar,January,34.293406,-118.4556035,San Fernando
2017,11.21,"Census Tract 1070.20, Los Angeles County, California",Sylmar,January,34.2975345,-118.4503905,San Fernando
2017,10.37,"Census Tract 1081.02, Los Angeles County, California",Porter Ranch,January,34.280795,-118.55492,Chatsworth
2017,10.37,"Census Tract 1081.04, Los Angeles County, California",Porter Ranch,January,34.2939525,-118.5470515,Chatsworth
2017,10.37,"Census Tract 1082.01, Los Angeles County, California",Porter Ranch,January,34.2857885,-118.562083,Chatsworth
2017,10.37,"Census Tract 1082.02, Los Angeles County, California",Chatsworth,January,34.288396,-118.581814,Chatsworth
2017,11.21,"Census Tract 1091, Los Angeles County, California",Mission Hills,January,34.278731,-118.4610295,San Fernando
2017,11.21,"Census Tract 1092, Los Angeles County, California",Granada Hills,January,34.2786785,-118.474608,San Fernando
2017,11.21,"Census Tract 1093, Los Angeles County, California",Granada Hills,January,34.272521,-118.479515,San Fernando
2017,11.21,"Census Tract 1094, Los Angeles County, California",Mission Hills,January,34.269881,-118.4552825,San Fernando
2017,11.21,"Census Tract 1095, Los Angeles County, California",San Fernando,January,34.274036,-118.4444575,San Fernando
2017,11.21,"Census Tract 1096.01, Los Angeles County, California",Mission Hills,January,34.2582765,-118.450367,San Fernando
2017,11.21,"Census Tract 1096.03, Los Angeles County, California",Mission Hills,January,34.2536515,-118.465415,San Fernando
2017,11.21,"Census Tract 1096.04, Los Angeles County, California",Mission Hills,January,34.2615535,-118.465347,San Fernando
2017,10.79,"Census Tract 1097, Los Angeles County, California",Granada Hills,January,34.263394,-118.4810215,San Fernando
2017,10.79,"Census Tract 1098, Los Angeles County, California",North Hills,January,34.2537535,-118.481817,San Fernando
2017,10.79,"Census Tract 1111, Los Angeles County, California",Granada Hills,January,34.2683575,-118.4946735,San Fernando
2017,10.37,"Census Tract 1131.01, Los Angeles County, California",Chatsworth,January,34.265338,-118.5882575,Chatsworth
2017,10.37,"Census Tract 1131.02, Los Angeles County, California",Chatsworth,January,34.265325,-118.568068,Chatsworth
2017,9.95548266,"Census Tract 1132.11, Los Angeles County, California",Chatsworth,January,34.2635755,-118.611966,Chatsworth
2017,10.37,"Census Tract 1132.12, Los Angeles County, California",Chatsworth,January,34.2608605,-118.6035245,Chatsworth
2017,10.37,"Census Tract 1132.13, Los Angeles County, California",Chatsworth,January,34.2535965,-118.608218,Chatsworth
2017,10.37,"Census Tract 1132.32, Los Angeles County, California",West Hills,January,34.227417,-118.61402,Canoga Park
2017,10.37,"Census Tract 1132.33, Los Angeles County, California",Canoga Park,January,34.2275575,-118.6017175,Canoga Park
2017,10.37,"Census Tract 1132.34, Los Angeles County, California",Canoga Park,January,34.227624,-118.59227,Canoga Park
2017,9.95548266,"Census Tract 1132.37, Los Angeles County, California",Chatsworth,January,34.2451855,-118.6125745,Chatsworth
2017,10.37,"Census Tract 1133.03, Los Angeles County, California",Chatsworth,January,34.2420235,-118.5801645,Chatsworth
2017,10.37,"Census Tract 1133.21, Los Angeles County, California",Chatsworth,January,34.25361,-118.5913535,Chatsworth
2017,10.37,"Census Tract 1133.22, Los Angeles County, California",Chatsworth,January,34.253622,-118.571362,Chatsworth
2017,10.37,"Census Tract 1134.21, Los Angeles County, California",Winnetka,January,34.234694,-118.5826685,Chatsworth
2017,10.37,"Census Tract 1134.22, Los Angeles County, California",Winnetka,January,34.224085,-118.5821745,Canoga Park
2017,11.21,"Census Tract 1171.01, Los Angeles County, California",North Hills,January,34.2391215,-118.4617905,San Fernando
2017,11.21,"Census Tract 1171.02, Los Angeles County, California",North Hills,January,34.2463715,-118.4596495,San Fernando
2017,11.21,"Census Tract 1172.01, Los Angeles County, California",North Hills,January,34.242798,-118.470143,San Fernando
2017,10.79,"Census Tract 1172.02, Los Angeles County, California",North Hills,January,34.242857,-118.478624,San Fernando
2017,10.79,"Census Tract 1174.04, Los Angeles County, California",North Hills,January,34.228481,-118.479066,Van Nuys
2017,11.21,"Census Tract 1174.05, Los Angeles County, California",North Hills,January,34.2337315,-118.4702305,Van Nuys
2017,11.21,"Census Tract 1174.07, Los Angeles County, California",North Hills,January,34.2300885,-118.470266,Van Nuys
2017,11.21,"Census Tract 1174.08, Los Angeles County, California",North Hills,January,34.2248485,-118.4703675,Van Nuys
2017,11.21,"Census Tract 1175.10, Los Angeles County, California",North Hills,January,34.2336865,-118.462625,Van Nuys
2017,11.21,"Census Tract 1175.20, Los Angeles County, California",North Hills,January,34.230017,-118.4631875,Van Nuys
2017,11.21,"Census Tract 1175.30, Los Angeles County, California",North Hills,January,34.224845,-118.4634755,Van Nuys
2017,11.21,"Census Tract 1190.01, Los Angeles County, California",Arleta,January,34.232289,-118.4180405,San Fernando
2017,11.21,"Census Tract 1190.02, Los Angeles County, California",Arleta,January,34.245902,-118.428032,San Fernando
2017,11.21,"Census Tract 1192.01, Los Angeles County, California",Arleta,January,34.246411,-118.441015,San Fernando
2017,11.21,"Census Tract 1192.02, Los Angeles County, California",Arleta,January,34.2559555,-118.442705,San Fernando
2017,11.21,"Census Tract 1193.10, Los Angeles County, California",Panorama City,January,34.246626,-118.450697,San Fernando
2017,11.21,"Census Tract 1193.20, Los Angeles County, California",Panorama City,January,34.239058,-118.453982,San Fernando
2017,11.21,"Census Tract 1193.40, Los Angeles County, California",Panorama City,January,34.2336085,-118.4518995,Van Nuys
2017,11.21,"Census Tract 1193.41, Los Angeles County, California",Panorama City,January,34.237627,-118.4453355,San Fernando
2017,11.21,"Census Tract 1193.42, Los Angeles County, California",Panorama City,January,34.240834,-118.4468745,San Fernando
2017,11.21,"Census Tract 1194, Los Angeles County, California",Arleta,January,34.2399345,-118.4355265,San Fernando
2017,11.21,"Census Tract 1197, Los Angeles County, California",Panorama City,January,34.219334,-118.4266115,Van Nuys
2017,11.21,"Census Tract 1198, Los Angeles County, California",Arleta,January,34.2337665,-118.429943,San Fernando
2017,11.21,"Census Tract 1199, Los Angeles County, California",Panorama City,January,34.227376,-118.441236,Van Nuys
2017,11.21,"Census Tract 1200.10, Los Angeles County, California",Panorama City,January,34.2175015,-118.4629745,Van Nuys
2017,11.21,"Census Tract 1200.20, Los Angeles County, California",Panorama City,January,34.2166115,-118.4541405,Van Nuys
2017,11.21,"Census Tract 1200.30, Los Angeles County, California",Panorama City,January,34.2149315,-118.451986,Van Nuys
2017,11.21,"Census Tract 1201.03, Los Angeles County, California",Panorama City,January,34.229161,-118.4516205,Van Nuys
2017,11.21,"Census Tract 1201.04, Los Angeles County, California",Panorama City,January,34.224796,-118.4484845,Van Nuys
2017,11.21,"Census Tract 1201.05, Los Angeles County, California",Panorama City,January,34.2300875,-118.444443,Van Nuys
2017,11.21,"Census Tract 1201.06, Los Angeles County, California",Panorama City,January,34.223101,-118.4567005,Van Nuys
2017,11.21,"Census Tract 1201.07, Los Angeles County, California",Panorama City,January,34.2264195,-118.4566575,Van Nuys
2017,11.21,"Census Tract 1201.08, Los Angeles County, California",Panorama City,January,34.231779,-118.4563995,Van Nuys
2017,11.21,"Census Tract 1203, Los Angeles County, California",Panorama City,January,34.214918,-118.439841,Van Nuys
2017,11.21,"Census Tract 1204, Los Angeles County, California",Panorama City,January,34.2178505,-118.4330175,Van Nuys
2017,11.63,"Census Tract 1212.10, Los Angeles County, California",Pacoima,January,34.2400435,-118.404715,San Fernando
2017,11.63,"Census Tract 1216, Los Angeles County, California",Sun Valley,January,34.211448,-118.409348,Van Nuys
2017,11.63,"Census Tract 1220, Los Angeles County, California",Sun Valley,January,34.2171585,-118.4183795,Van Nuys
2017,12.05,"Census Tract 1233.03, Los Angeles County, California",Valley Glen,January,34.1975515,-118.411425,Van Nuys
2017,11.21,"Census Tract 1234.10, Los Angeles County, California",Valley Glen,January,34.197565,-118.4224435,Van Nuys
2017,11.63,"Census Tract 1234.20, Los Angeles County, California",Valley Glen,January,34.1939335,-118.418128,Van Nuys
2017,11.21,"Census Tract 1235.10, Los Angeles County, California",Valley Glen,January,34.195752,-118.4268885,Van Nuys
2017,11.63,"Census Tract 1235.20, Los Angeles County, California",Valley Glen,January,34.190302,-118.4244185,Van Nuys
2017,11.63,"Census Tract 1236.01, Los Angeles County, California",Valley Glen,January,34.177484,-118.417834,Van Nuys
2017,11.21,"Census Tract 1236.02, Los Angeles County, California",Valley Glen,January,34.1794765,-118.42688,Van Nuys
2017,11.63,"Census Tract 1245, Los Angeles County, California",Valley Glen,January,34.1741095,-118.4246955,Van Nuys
2017,11.63,"Census Tract 1246, Los Angeles County, California",Sherman Oaks,January,34.161935,-118.4268715,Sherman Oaks
2017,11.21,"Census Tract 1271.02, Los Angeles County, California",Van Nuys,January,34.206446,-118.4443775,Van Nuys
2017,11.21,"Census Tract 1271.03, Los Angeles County, California",Van Nuys,January,34.2046925,-118.42898,Van Nuys
2017,11.21,"Census Tract 1271.04, Los Angeles County, California",Van Nuys,January,34.2056005,-118.4356785,Van Nuys
2017,11.21,"Census Tract 1272.10, Los Angeles County, California",Van Nuys,January,34.2080785,-118.45744,Van Nuys
2017,11.21,"Census Tract 1272.20, Los Angeles County, California",Van Nuys,January,34.2047635,-118.4531115,Van Nuys
2017,11.21,"Census Tract 1273, Los Angeles County, California",Van Nuys,January,34.2087545,-118.4697515,Van Nuys
2017,11.21,"Census Tract 1275.20, Los Angeles County, California",Van Nuys,January,34.2182555,-118.469623,Van Nuys
2017,10.79,"Census Tract 1276.03, Los Angeles County, California",Van Nuys,January,34.19575,-118.479983,Van Nuys
2017,10.79,"Census Tract 1276.04, Los Angeles County, California",Van Nuys,January,34.199296,-118.479612,Van Nuys
2017,10.79,"Census Tract 1276.05, Los Angeles County, California",Van Nuys,January,34.1902705,-118.485831,Van Nuys
2017,11.21,"Census Tract 1276.06, Los Angeles County, California",Van Nuys,January,34.190276,-118.4777465,Van Nuys
2017,11.21,"Census Tract 1277.11, Los Angeles County, California",Van Nuys,January,34.1871595,-118.4701935,Van Nuys
2017,11.21,"Census Tract 1277.12, Los Angeles County, California",Van Nuys,January,34.197487,-118.4701995,Van Nuys
2017,11.21,"Census Tract 1278.03, Los Angeles County, California",Van Nuys,January,34.197557,-118.4530895,Van Nuys
2017,11.21,"Census Tract 1278.04, Los Angeles County, California",Van Nuys,January,34.197493,-118.461823,Van Nuys
2017,11.21,"Census Tract 1278.05, Los Angeles County, California",Van Nuys,January,34.192108,-118.457452,Van Nuys
2017,11.21,"Census Tract 1278.06, Los Angeles County, California",Van Nuys,January,34.1886615,-118.457449,Van Nuys
2017,11.21,"Census Tract 1279.10, Los Angeles County, California",Van Nuys,January,34.197562,-118.444372,Van Nuys
2017,11.21,"Census Tract 1279.20, Los Angeles County, California",Van Nuys,January,34.197565,-118.435622,Van Nuys
2017,11.21,"Census Tract 1281.01, Los Angeles County, California",Valley Glen,January,34.1902995,-118.4356175,Van Nuys
2017,11.21,"Census Tract 1281.02, Los Angeles County, California",Van Nuys,January,34.190296,-118.444351,Van Nuys
2017,11.21,"Census Tract 1282.10, Los Angeles County, California",Van Nuys,January,34.183584,-118.4443465,Van Nuys
2017,11.21,"Census Tract 1282.20, Los Angeles County, California",Valley Glen,January,34.1832715,-118.4356135,Van Nuys
2017,11.21,"Census Tract 1283.02, Los Angeles County, California",Van Nuys,January,34.18353,-118.4596295,Van Nuys
2017,11.21,"Census Tract 1283.03, Los Angeles County, California",Van Nuys,January,34.18356,-118.4530775,Van Nuys
2017,11.21,"Census Tract 1284, Los Angeles County, California",Van Nuys,January,34.178852,-118.461253,Van Nuys
2017,11.21,"Census Tract 1285, Los Angeles County, California",Sherman Oaks,January,34.1703025,-118.4443375,Van Nuys
2017,11.21,"Census Tract 1286.01, Los Angeles County, California",Valley Glen,January,34.1781255,-118.439977,Van Nuys
2017,11.21,"Census Tract 1286.02, Los Angeles County, California",Sherman Oaks,January,34.1712145,-118.4356065,Van Nuys
2017,11.21,"Census Tract 1287.02, Los Angeles County, California",Sherman Oaks,January,34.1600075,-118.439966,Sherman Oaks
2017,11.21,"Census Tract 1288.01, Los Angeles County, California",Sherman Oaks,January,34.1684665,-118.46564,Sherman Oaks
2017,11.21,"Census Tract 1288.02, Los Angeles County, California",Sherman Oaks,January,34.1684825,-118.455251,Sherman Oaks
2017,11.21,"Census Tract 1289.10, Los Angeles County, California",Sherman Oaks,January,34.160867,-118.4590905,Sherman Oaks
2017,10.37,"Census Tract 1321.01, Los Angeles County, California",Lake Balboa,January,34.1902625,-118.495655,Van Nuys
2017,10.37,"Census Tract 1340.01, Los Angeles County, California",Canoga Park,January,34.2017765,-118.5906475,Canoga Park
2017,10.37,"Census Tract 1340.02, Los Angeles County, California",Winnetka,January,34.2017175,-118.584817,Canoga Park
2017,10.37,"Census Tract 1341.03, Los Angeles County, California",Winnetka,January,34.214258,-118.5790175,Canoga Park
2017,10.37,"Census Tract 1341.04, Los Angeles County, California",Winnetka,January,34.211953,-118.575385,Canoga Park
2017,10.37,"Census Tract 1342.01, Los Angeles County, California",Canoga Park,January,34.2141235,-118.59024,Canoga Park
2017,10.37,"Census Tract 1343.02, Los Angeles County, California",West Hills,January,34.2138875,-118.6216555,Canoga Park
2017,10.37,"Census Tract 1343.03, Los Angeles County, California",West Hills,January,34.2027615,-118.614672,Canoga Park
2017,10.37,"Census Tract 1343.04, Los Angeles County, California",Canoga Park,January,34.213963,-118.6102945,Canoga Park
2017,10.37,"Census Tract 1343.05, Los Angeles County, California",Canoga Park,January,34.2176665,-118.601714,Canoga Park
2017,10.37,"Census Tract 1343.06, Los Angeles County, California",Canoga Park,January,34.2119155,-118.601704,Canoga Park
2017,10.37,"Census Tract 1345.20, Los Angeles County, California",Canoga Park,January,34.197392,-118.59933,Canoga Park
2017,10.37,"Census Tract 1345.21, Los Angeles County, California",Canoga Park,January,34.2046645,-118.5952795,Canoga Park
2017,10.37,"Census Tract 1345.22, Los Angeles County, California",Canoga Park,January,34.2046535,-118.6016945,Canoga Park
2017,10.37,"Census Tract 1347.10, Los Angeles County, California",Winnetka,January,34.204629,-118.579151,Canoga Park
2017,10.37,"Census Tract 1347.20, Los Angeles County, California",Winnetka,January,34.204646,-118.568813,Canoga Park
2017,10.37,"Census Tract 1348, Los Angeles County, California",Winnetka,January,34.195612,-118.5725685,Canoga Park
2017,10.37,"Census Tract 1349.01, Los Angeles County, California",Tarzana,January,34.1859945,-118.562223,Canoga Park
2017,10.37,"Census Tract 1349.03, Los Angeles County, California",Canoga Park,January,34.191802,-118.5929565,Canoga Park
2017,10.37,"Census Tract 1349.04, Los Angeles County, California",Winnetka,January,34.1904695,-118.5796995,Canoga Park
2017,10.37,"Census Tract 1349.05, Los Angeles County, California",Woodland Hills,January,34.1829585,-118.584201,Canoga Park
2017,10.37,"Census Tract 1351.02, Los Angeles County, California",West Hills,January,34.188713,-118.6189975,Woodland Hills
2017,10.37,"Census Tract 1351.11, Los Angeles County, California",Canoga Park,January,34.192351,-118.6102355,Canoga Park
2017,10.37,"Census Tract 1351.13, Los Angeles County, California",Woodland Hills,January,34.181024,-118.6059875,Woodland Hills
2017,10.37,"Census Tract 1351.14, Los Angeles County, California",Canoga Park,January,34.1882935,-118.605996,Canoga Park
